"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2016A000011124","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293991","1.2.7.5","178258","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478293992","1.2.7.6","5537","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478293993","1.2.7.7","69613","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478293994","1.2.7.8","103108","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478293995","1.2.7.9","178258","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478293996","1.2.7.10","2566","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478293997","1.2.7.11","107828","","","","0"
"2023","Canada","2016A000011124","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478293998","1.2.7.12","67864","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478293999","1.2.8.1","129921","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478294000","1.2.8.2","30665","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478294001","1.2.8.3","29119","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478294002","1.2.8.4","70137","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294003","1.2.8.5","129921","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478294004","1.2.8.6","5415","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478294005","1.2.8.7","54369","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478294006","1.2.8.8","70137","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478294007","1.2.8.9","129921","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478294008","1.2.8.10","4764","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478294009","1.2.8.11","69870","","","","0"
"2023","Canada","2016A000011124","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478294010","1.2.8.12","55287","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478294011","1.2.9.1","137112","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478294012","1.2.9.2","40556","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478294013","1.2.9.3","28952","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478294014","1.2.9.4","67604","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478294015","1.2.9.5","137112","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478294016","1.2.9.6","2867","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","No, intensive care unit","Number","223","units","0","v1478294017","1.2.9.7","66641","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478294018","1.2.9.8","67604","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Total, by death status","Number","223","units","0","v1478294019","1.2.9.9","137112","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Yes, deceased","Number","223","units","0","v1478294020","1.2.9.10","9840","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","No, not deceased","Number","223","units","0","v1478294021","1.2.9.11","68329","","","","0"
"2023","Canada","2016A000011124","Male","80 years and over","Not stated, deceased","Number","223","units","0","v1478294022","1.2.9.12","58943","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478294023","1.2.10.1","1461","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478294024","1.2.10.2","618","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","No, hospitalized","Number","223","units","0","v1478294025","1.2.10.3","370","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478294026","1.2.10.4","473","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478294027","1.2.10.5","1461","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478294028","1.2.10.6","410","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478294029","1.2.10.7","578","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478294030","1.2.10.8","473","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Total, by death status","Number","223","units","0","v1478294031","1.2.10.9","1461","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Yes, deceased","Number","223","units","0","v1478294032","1.2.10.10","748","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","No, not deceased","Number","223","units","0","v1478294033","1.2.10.11","400","","","","0"
"2023","Canada","2016A000011124","Male","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478294034","1.2.10.12","313","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478294035","1.3.1.1","2374971","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478294036","1.3.1.2","119499","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","No, hospitalized","Number","223","units","0","v1478294037","1.3.1.3","753664","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478294038","1.3.1.4","1501808","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478294039","1.3.1.5","2374971","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478294040","1.3.1.6","13737","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478294041","1.3.1.7","859426","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478294042","1.3.1.8","1501808","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Total, by death status","Number","223","units","0","v1478294043","1.3.1.9","2374971","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Yes, deceased","Number","223","units","0","v1478294044","1.3.1.10","15922","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","No, not deceased","Number","223","units","0","v1478294045","1.3.1.11","1452877","","","","0"
"2023","Canada","2016A000011124","Female","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478294046","1.3.1.12","906172","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478294047","1.3.2.1","361921","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478294048","1.3.2.2","4741","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","No, hospitalized","Number","223","units","0","v1478294049","1.3.2.3","135688","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478294050","1.3.2.4","221492","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294051","1.3.2.5","361921","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478294052","1.3.2.6","436","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478294053","1.3.2.7","139993","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478294054","1.3.2.8","221492","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Total, by death status","Number","223","units","0","v1478294055","1.3.2.9","361921","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Yes, deceased","Number","223","units","0","v1478294056","1.3.2.10","0","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","No, not deceased","Number","223","units","0","v1478294057","1.3.2.11","224577","","","","0"
"2023","Canada","2016A000011124","Female","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478294058","1.3.2.12","137344","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478294059","1.3.3.1","412948","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478294060","1.3.3.2","6255","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","No, hospitalized","Number","223","units","0","v1478294061","1.3.3.3","136181","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478294062","1.3.3.4","270512","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294063","1.3.3.5","412948","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478294064","1.3.3.6","442","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478294065","1.3.3.7","141994","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478294066","1.3.3.8","270512","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Total, by death status","Number","223","units","0","v1478294067","1.3.3.9","412948","","","","0"
"2023","Canada","2016A000011124","Female","20 to 29 years","Yes, deceased","Number","223","units","0","v1478294068","1.3.3.10","0","","","","0"
